district,date,tb_case,co,nh3,no2,o3,pm10,so2,humidity,avg_temp,air_pressure,solar_radiation,precipitation
Achham,2022-04-01,20,549.7913333333333,8.736666666666668,2.9856666666666665,83.62833333333333,84.34533333333334,3.2903333333333333,25.907,30.569333333333336,96.003,6.659666666666666,12.86
Achham,2022-05-01,14,524.0167741935484,2.8067741935483874,1.872258064516129,43.7858064516129,60.776774193548384,1.1170967741935485,40.0558064516129,31.412258064516127,95.67903225806452,5.726774193548387,118.29
Achham,2022-06-01,17,468.24533333333335,2.838,1.6226666666666667,49.737,77.56266666666667,1.7336666666666667,43.089000000000006,33.04233333333333,95.45933333333333,5.762333333333333,103.47
Achham,2022-07-01,17,344.9603333333333,1.2016666666666667,1.3876666666666668,18.749333333333333,8.313333333333334,0.15566666666666668,67.14133333333334,30.529333333333334,95.64033333333333,4.775,205.27
Achham,2022-08-01,13,426.38838709677424,1.3719354838709679,1.6574193548387097,22.29806451612903,18.35451612903226,0.3374193548387097,77.84064516129033,28.807741935483868,95.67451612903226,4.683870967741935,235.88
Achham,2022-09-01,14,473.49399999999997,2.0266666666666664,2.1636666666666664,21.512,36.15566666666667,0.515,82.46033333333334,26.804666666666666,95.96366666666667,4.019,286.82
Achham,2022-10-01,6,476.591935483871,2.693548387096774,2.4825806451612906,30.616774193548387,57.86451612903225,0.9367741935483871,80.39290322580645,23.23709677419355,96.5525806451613,3.820967741935484,293.77
Achham,2022-11-01,7,630.4163333333332,3.9776666666666665,3.6496666666666666,47.63700000000001,114.30133333333333,1.5946666666666667,77.97066666666666,19.322999999999997,96.80233333333334,3.615666666666667,0.14
Achham,2022-12-01,13,694.4986666666666,4.357,4.239333333333333,43.35566666666667,116.002,1.3423333333333334,69.78333333333333,15.783999999999999,96.833,3.258666666666667,4.53
Achham,2023-01-01,11,690.3796774193548,3.533225806451613,4.2380645161290325,43.98903225806452,95.40225806451613,1.1448387096774195,62.37806451612904,14.71774193548387,97.02387096774193,2.946451612903226,22.74
Achham,2023-02-01,9,715.3311111111111,7.986666666666666,4.807777777777778,64.86037037037038,127.74888888888889,2.614074074074074,47.279629629629625,18.89,96.75481481481482,4.644074074074074,0.22000000000000003
Achham,2023-03-01,14,574.1877419354838,9.185161290322581,4.215806451612903,54.72387096774194,52.395483870967745,1.7070967741935485,45.61709677419354,23.18548387096774,96.61774193548388,5.049677419354839,51.95
Achham,2023-04-01,25,470.267,7.021333333333333,3.101,61.961333333333336,46.184999999999995,1.6216666666666666,37.322,27.277,96.268,6.048,39.89
Achham,2023-05-01,19,461.40387096774197,3.8419354838709676,1.9816129032258065,59.04354838709677,50.75290322580645,1.816451612903226,38.58354838709677,29.881290322580643,96.06709677419354,6.377419354838709,51.980000000000004
Achham,2023-06-01,8,371.8933333333334,2.834,1.6963333333333332,49.32933333333333,28.043666666666663,1.4849999999999999,44.959666666666664,33.171,95.54433333333333,6.3020000000000005,134.56
Achham,2023-07-01,22,352.4696774193548,1.0025806451612902,1.4535483870967743,17.36709677419355,7.763870967741935,0.1532258064516129,78.14935483870968,29.187419354838706,95.65193548387097,4.262903225806451,296.07
Achham,2023-08-01,17,421.01870967741934,1.3519354838709678,1.8938709677419354,24.63,30.48161290322581,0.6216129032258064,86.69870967741934,27.649354838709677,95.63806451612903,3.4993548387096776,420.39
Achham,2023-09-01,16,471.023,2.4553333333333334,2.420666666666667,24.60033333333333,48.463,0.6433333333333333,84.40566666666668,27.041999999999998,95.97866666666667,4.152,159.42
Achham,2023-10-01,10,471.45133333333337,3.4033333333333333,2.817,49.92866666666667,77.43866666666666,2.098,67.81466666666667,24.209666666666667,96.59766666666665,4.495333333333334,22.8
Achham,2023-11-01,6,463.9853333333333,3.501,2.9766666666666666,47.313,58.92666666666666,1.2266666666666666,60.473,21.454666666666665,96.93033333333332,3.3973333333333335,1.49
Achham,2023-12-01,13,565.1522580645162,4.218387096774194,3.356129032258065,46.41225806451613,73.14806451612904,1.1958064516129032,53.47225806451613,17.36741935483871,97.02612903225807,3.1609677419354836,3.9499999999999997
Achham,2024-01-01,8,727.2641935483871,3.4541935483870967,3.4438709677419355,51.24612903225807,135.29451612903227,1.534516129032258,49.21935483870968,14.563548387096775,97.08451612903225,2.705483870967742,0.88
Achham,2024-02-01,11,561.8158620689655,5.630000000000001,3.569655172413793,66.67724137931035,71.78827586206897,1.8182758620689654,40.32827586206896,17.429655172413792,96.97379310344827,4.183103448275862,11.21
Achham,2024-03-01,21,480.1535483870968,7.644516129032258,2.8593548387096774,76.00935483870968,58.68741935483871,1.882258064516129,36.67,23.088709677419356,96.65516129032258,5.324516129032258,35.11
Achham,2024-04-01,18,380.261,5.970666666666667,2.127666666666667,90.568,39.344,2.0756666666666668,21.993333333333332,30.033,96.10366666666667,6.545333333333334,0.44
Achham,2024-05-01,20,407.0025806451613,3.7170967741935486,1.4570967741935485,77.71806451612903,39.950322580645164,1.9358064516129032,29.904193548387095,33.02548387096774,95.81741935483872,6.080967741935484,35.77
Achham,2024-06-01,22,365.74399999999997,3.2343333333333333,1.2823333333333333,66.139,46.443333333333335,1.915,35.309666666666665,35.309999999999995,95.45566666666667,6.0183333333333335,84.36
Achham,2024-07-01,16,367.5593548387097,0.8548387096774194,1.285483870967742,21.436774193548384,7.6974193548387095,0.11612903225806452,82.54290322580646,28.826451612903227,95.42064516129032,4.101290322580645,426.73
Achham,2024-08-01,19,402.10903225806453,1.6374193548387097,1.923548387096774,19.269032258064517,11.989032258064517,0.21774193548387097,85.17645161290322,27.819032258064517,95.82677419354839,4.333870967741936,266.2
Achham,2024-09-01,10,429.934,2.062666666666667,2.101,24.676666666666666,24.096999999999998,0.37533333333333335,84.92766666666667,27.255333333333333,95.91966666666667,4.251333333333333,250.97
Achham,2024-10-01,10,490.5125806451613,2.5329032258064514,2.077741935483871,54.33806451612903,72.54,1.5696774193548388,77.08290322580646,25.0258064516129,96.43483870967742,4.515483870967741,2.7
Achham,2024-11-01,16,607.768,3.258666666666667,2.9069999999999996,61.38533333333333,116.423,2.1896666666666667,64.26666666666667,21.102666666666668,96.81099999999999,3.332666666666667,0.0
Achham,2024-12-01,25,642.9145161290322,4.5683870967741935,3.5996774193548386,57.26806451612903,77.08129032258064,1.3264516129032258,52.68193548387097,16.943225806451615,96.87806451612903,3.2948387096774194,3.74
Arghakhanchi,2021-01-01,12,816.5222580645161,9.288064516129033,5.2780645161290325,52.097419354838706,115.2174193548387,2.357741935483871,36.54,13.857741935483872,88.59709677419356,3.063548387096774,4.4
Arghakhanchi,2021-02-01,20,850.3725000000001,16.125357142857144,6.594285714285715,71.33607142857143,144.90821428571428,3.3442857142857143,36.755,15.365357142857144,88.59071428571428,4.555,3.2
Arghakhanchi,2021-03-01,17,663.0125806451613,22.62483870967742,6.7138709677419355,79.02935483870968,100.09870967741935,3.657741935483871,29.366129032258065,19.83451612903226,88.41451612903225,5.79516129032258,15.08
Arghakhanchi,2021-04-01,17,631.1666666666666,16.708000000000002,5.303,89.54966666666665,77.60166666666667,2.945333333333333,22.59333333333333,23.538666666666664,88.33533333333334,6.600666666666667,21.96
Arghakhanchi,2021-05-01,1,533.0203225806451,4.636451612903225,1.8464516129032258,41.57806451612903,37.1683870967742,0.9080645161290322,57.285806451612906,23.344838709677422,88.13548387096773,5.018064516129033,344.96
Arghakhanchi,2021-06-01,1,424.39599999999996,2.397,1.2570000000000001,36.745333333333335,27.772333333333332,0.6686666666666666,83.27333333333333,23.408666666666665,87.81099999999999,4.6226666666666665,471.55
Arghakhanchi,2021-07-01,11,371.3603225806452,1.0809677419354837,1.0238709677419355,26.483870967741936,7.768387096774194,0.22,89.8025806451613,23.42258064516129,87.7658064516129,4.379677419354839,527.44
Arghakhanchi,2021-08-01,11,420.81870967741935,1.1612903225806452,1.2951612903225806,27.718709677419355,10.863870967741935,0.25548387096774194,91.54,22.888387096774192,87.89774193548386,3.8174193548387096,612.05
Arghakhanchi,2021-09-01,15,424.33033333333333,3.0496666666666665,1.7756666666666667,28.86,17.284,0.37,89.87166666666667,22.158,88.20366666666668,4.5953333333333335,252.43
Arghakhanchi,2021-10-01,21,625.5848387096775,5.728387096774193,2.9361290322580644,37.63935483870968,63.09290322580645,1.1641935483870969,83.99032258064516,20.913870967741936,88.37064516129031,4.235161290322581,193.81
Arghakhanchi,2021-11-01,10,790.9576666666667,9.461,4.791666666666667,56.13966666666667,130.38433333333333,2.649,69.60933333333334,15.687000000000001,88.60133333333333,4.164333333333333,0.0
Arghakhanchi,2021-12-01,19,732.7812903225807,10.01741935483871,5.7616129032258065,47.16903225806452,82.8016129032258,2.4412903225806453,63.33032258064516,12.685483870967742,88.82709677419355,3.4422580645161287,37.12
Arghakhanchi,2022-01-01,13,739.8325806451613,6.596129032258064,4.411612903225806,46.59870967741935,78.60451612903226,1.8151612903225807,67.16290322580646,10.840967741935483,88.60129032258064,2.6958064516129037,24.18
Arghakhanchi,2022-02-01,11,726.8407142857143,10.17357142857143,4.705357142857143,67.31642857142857,86.07035714285713,2.613571428571429,63.18285714285714,11.753214285714288,88.43571428571428,4.518928571428572,48.83
Arghakhanchi,2022-03-01,11,724.5129032258066,23.708387096774196,6.735483870967743,71.74548387096775,98.56258064516129,3.081935483870968,46.071935483870966,20.43903225806452,88.36870967741935,6.084193548387097,5.08
Arghakhanchi,2022-04-01,19,613.513,13.187999999999999,3.9483333333333333,75.13333333333334,77.01299999999999,2.416333333333333,32.75066666666667,24.57133333333333,88.193,6.323333333333333,25.49
Arghakhanchi,2022-05-01,9,515.0570967741936,4.525806451612904,1.8938709677419354,46.41451612903226,39.6958064516129,0.954516129032258,50.70129032258065,25.062580645161294,87.93741935483871,5.97516129032258,124.77
Arghakhanchi,2022-06-01,12,483.508,3.798666666666667,1.4613333333333332,45.74666666666667,42.830666666666666,0.9796666666666667,58.73466666666666,25.973666666666666,87.80833333333334,5.384666666666666,197.82
Arghakhanchi,2022-07-01,8,327.62033333333335,1.3576666666666666,0.9696666666666667,31.566333333333333,6.864333333333334,0.16566666666666666,81.25666666666666,24.141000000000002,87.95233333333334,5.040666666666667,231.4
Arghakhanchi,2022-08-01,16,408.90645161290325,2.143870967741935,1.317741935483871,32.72322580645161,11.459999999999999,0.30193548387096775,87.68967741935484,23.35709677419355,87.94483870967741,4.976129032258064,365.83
Arghakhanchi,2022-09-01,10,499.5473333333333,3.630333333333333,1.9653333333333334,31.452333333333332,21.799333333333333,0.4703333333333333,89.749,21.970333333333333,88.18266666666666,4.011333333333334,352.62
Arghakhanchi,2022-10-01,6,548.8416129032258,6.9716129032258065,3.4370967741935483,34.78516129032258,55.7758064516129,1.3570967741935485,81.5841935483871,19.14322580645161,88.60387096774193,4.337741935483871,286.06
Arghakhanchi,2022-11-01,11,746.6039999999999,10.326,5.403666666666666,50.23533333333333,103.39899999999999,2.4516666666666667,76.166,15.943000000000001,88.71166666666666,4.154,0.18
Arghakhanchi,2022-12-01,9,820.6569999999999,10.192666666666666,5.753333333333333,47.10566666666667,125.28,2.458666666666667,62.016333333333336,13.229000000000001,88.63833333333334,3.76,1.37
Arghakhanchi,2023-01-01,10,807.4209677419354,11.135806451612902,6.2051612903225815,51.03225806451613,102.49193548387096,2.7070967741935483,53.48741935483871,12.62258064516129,88.79193548387097,3.3116129032258064,8.53
Arghakhanchi,2023-02-01,7,804.6966666666667,16.354444444444443,6.032962962962963,75.23777777777778,135.9937037037037,3.4455555555555555,46.20777777777777,15.167037037037037,88.58962962962963,4.6396296296296295,4.96
Arghakhanchi,2023-03-01,6,692.9403225806452,21.921612903225807,6.809032258064517,62.29516129032258,62.296129032258065,2.4454838709677422,49.78806451612903,17.93548387096774,88.58483870967743,5.2864516129032255,58.01
Arghakhanchi,2023-04-01,12,507.29133333333334,13.731333333333334,4.599333333333333,67.62066666666666,49.31233333333333,1.8883333333333332,41.644999999999996,21.810333333333332,88.34766666666665,6.207333333333334,37.35
Arghakhanchi,2023-05-01,5,482.16032258064513,7.634193548387096,2.7338709677419355,63.78967741935484,48.877096774193554,1.8035483870967741,44.91870967741936,23.76258064516129,88.24354838709678,6.4,83.37
Arghakhanchi,2023-06-01,4,388.74,5.357666666666666,1.694,59.02866666666667,31.043,1.463,52.26199999999999,27.191666666666666,87.84133333333332,6.29,159.95999999999998
Arghakhanchi,2023-07-01,18,320.69612903225806,1.310967741935484,1.0212903225806451,33.46612903225807,5.53483870967742,0.15258064516129033,87.09387096774194,23.893870967741936,87.95870967741935,4.820967741935483,401.6
Arghakhanchi,2023-08-01,17,392.44129032258064,1.3709677419354838,1.1722580645161291,36.9041935483871,16.82774193548387,0.43354838709677423,91.2558064516129,23.09225806451613,87.8683870967742,3.9645161290322584,468.0
Arghakhanchi,2023-09-01,17,452.716,4.322333333333333,2.038333333333333,35.234,22.361333333333334,0.5046666666666667,87.58099999999999,22.687666666666665,88.18466666666667,4.663333333333333,188.09
Arghakhanchi,2023-10-01,13,504.35499999999996,6.253333333333333,3.087,48.37866666666666,66.566,1.9016666666666666,76.10066666666667,19.50433333333333,88.641,4.625333333333333,92.89
Arghakhanchi,2023-11-01,24,531.9936666666666,7.211333333333333,3.8573333333333335,52.197,62.54666666666667,1.752,67.55833333333334,16.902666666666665,88.895,3.942,1.18
Arghakhanchi,2023-12-01,18,630.6016129032258,8.383548387096774,4.243870967741936,53.09193548387096,76.91483870967743,2.0093548387096773,59.122258064516124,13.836774193548386,88.87483870967742,3.3451612903225807,3.05
Arghakhanchi,2024-01-01,15,697.7477419354839,7.839032258064516,4.119677419354838,61.49677419354839,96.12645161290322,1.8925806451612903,51.75225806451613,11.123225806451613,88.80322580645162,2.7519354838709678,0.39
Arghakhanchi,2024-02-01,20,628.7641379310345,12.43448275862069,4.758620689655173,75.86137931034483,77.36551724137931,2.367241379310345,42.93482758620689,13.32896551724138,88.75931034482758,4.329655172413793,8.459999999999999
Arghakhanchi,2024-03-01,15,555.3667741935484,15.792903225806452,4.590322580645162,75.13645161290323,59.229354838709675,2.076774193548387,41.3258064516129,18.11774193548387,88.59935483870967,5.331612903225807,35.47
Arghakhanchi,2024-04-01,24,426.5126666666667,11.258333333333333,3.3153333333333332,88.53833333333334,43.034666666666666,2.002666666666667,27.809,24.103333333333335,88.19833333333332,6.751666666666667,0.57
Arghakhanchi,2024-05-01,25,424.6983870967742,4.861612903225807,1.655483870967742,69.32064516129033,35.167741935483875,1.4006451612903226,42.023548387096774,26.006451612903227,88.09,5.969677419354839,59.41
Arghakhanchi,2024-06-01,16,402.51866666666666,4.1786666666666665,1.3273333333333333,55.68533333333333,45.806666666666665,1.4896666666666667,51.49366666666666,27.828666666666667,87.82466666666666,5.473333333333333,216.81
Arghakhanchi,2024-07-01,20,350.69709677419354,1.123225806451613,1.0648387096774192,29.073225806451614,6.452258064516129,0.10419354838709677,88.62290322580645,24.098064516129032,87.73,4.421290322580645,734.13
Arghakhanchi,2024-08-01,15,367.82774193548386,1.630967741935484,1.3693548387096774,30.572903225806453,10.275806451612903,0.18,87.93096774193549,23.30322580645161,88.07290322580646,4.7058064516129035,280.67
Arghakhanchi,2024-09-01,17,400.99666666666667,3.501,2.042666666666667,30.994333333333334,15.157,0.39033333333333337,87.038,23.065,88.14699999999999,4.404333333333333,318.53000000000003
Arghakhanchi,2024-10-01,17,512.4687096774194,4.097741935483871,2.1119354838709676,51.10064516129032,54.82645161290322,1.159032258064516,83.35806451612903,20.55290322580645,88.49580645161289,4.73258064516129,23.5
Arghakhanchi,2024-11-01,16,651.008,6.018,3.490666666666667,59.57166666666667,94.42566666666667,1.8536666666666666,72.59633333333333,16.89,88.75233333333334,3.7079999999999997,0.22999999999999998
Arghakhanchi,2024-12-01,11,705.4329032258064,8.411612903225807,4.843548387096774,61.55741935483871,83.70161290322581,1.9803225806451612,54.975806451612904,13.505483870967742,88.74129032258064,3.661290322580645,0.34
Baglung,2021-01-01,16,602.1187096774194,9.370645161290323,4.606774193548387,68.21774193548387,72.76032258064517,1.68,44.20322580645161,2.4377419354838707,70.7825806451613,3.895806451612903,4.07
Baglung,2021-02-01,9,685.5975,20.018214285714286,6.156785714285713,77.30285714285715,95.25857142857141,2.570357142857143,51.49571428571429,2.5035714285714286,70.84107142857142,4.218571428571429,8.19
Baglung,2021-03-01,16,579.0035483870968,32.82064516129032,7.72516129032258,74.7783870967742,70.14935483870968,2.7493548387096776,49.755483870967744,5.289354838709677,70.9190322580645,5.170967741935484,40.019999999999996
Baglung,2021-04-01,23,575.4896666666666,25.441666666666666,5.742666666666667,93.44366666666666,66.28833333333334,2.4566666666666666,45.227,7.792666666666666,71.03066666666668,6.163333333333333,35.2
Baglung,2021-05-01,8,486.37193548387097,5.51516129032258,2.1877419354838707,42.888064516129035,21.358064516129033,0.5825806451612903,76.59645161290322,10.360967741935484,70.87322580645161,4.532258064516129,257.42
Baglung,2021-06-01,10,409.9173333333334,2.3296666666666668,1.4366666666666668,42.760999999999996,18.48,0.45899999999999996,87.69966666666666,13.340666666666667,70.73133333333334,4.295333333333333,538.21
Baglung,2021-07-01,9,369.7135483870968,0.9448387096774193,1.2538709677419353,36.26129032258064,5.762903225806451,0.19290322580645164,92.24129032258064,14.458709677419355,70.7074193548387,4.07774193548387,576.74
Baglung,2021-08-01,14,416.6367741935484,1.179032258064516,1.6732258064516128,34.67387096774194,8.213225806451613,0.1870967741935484,92.36870967741935,14.039354838709679,70.79741935483871,3.783225806451613,730.54
Baglung,2021-09-01,8,396.47433333333333,3.615666666666667,2.0556666666666668,34.519,12.340333333333332,0.2966666666666667,90.256,12.889666666666667,71.01633333333332,4.102,327.87
Baglung,2021-10-01,11,562.7977419354838,6.556451612903226,3.3716129032258064,44.145806451612906,38.28322580645161,0.8406451612903226,83.77741935483871,10.271612903225806,71.06129032258065,4.28774193548387,251.94
Baglung,2021-11-01,12,645.231,10.537666666666667,5.246333333333333,62.82333333333334,83.69766666666666,1.8616666666666668,62.41866666666667,5.704666666666667,70.93966666666667,3.9876666666666667,0.08
Baglung,2021-12-01,15,572.5322580645161,10.83774193548387,5.273548387096774,64.40677419354839,55.20258064516129,2.0258064516129033,63.182903225806456,0.8422580645161291,70.9474193548387,3.0664516129032258,46.57
Baglung,2022-01-01,15,554.1183870967742,6.981935483870967,3.603548387096774,69.22096774193548,46.30483870967742,1.4293548387096775,71.8341935483871,-1.3712903225806452,70.62903225806451,2.968709677419355,11.54
Baglung,2022-02-01,15,596.7117857142857,12.256785714285714,4.843571428571429,76.04357142857143,50.89821428571429,1.9000000000000001,74.1692857142857,-1.4114285714285715,70.51964285714286,3.722857142857143,57.61
Baglung,2022-03-01,20,605.901935483871,35.906129032258065,7.787419354838709,73.3441935483871,70.56806451612904,2.4406451612903224,61.83870967741935,6.579677419354839,70.94870967741934,5.549677419354839,18.380000000000003
Baglung,2022-04-01,22,560.3793333333334,19.999000000000002,4.77,73.85333333333332,57.61066666666667,2.0403333333333333,55.62533333333333,10.243333333333334,71.0,5.842666666666667,75.6
Baglung,2022-05-01,23,508.57032258064515,7.040322580645161,2.742903225806452,49.310645161290324,32.604838709677416,0.8812903225806452,79.12967741935483,10.798064516129033,70.77064516129032,4.790322580645161,202.66
Baglung,2022-06-01,22,481.561,3.3066666666666666,1.5323333333333333,48.36866666666666,30.93933333333333,0.791,80.11133333333333,13.213666666666667,70.743,5.030333333333333,341.58
Baglung,2022-07-01,17,325.811,1.6046666666666667,1.3356666666666668,38.698,5.4270000000000005,0.12933333333333333,89.89766666666667,14.292,70.859,4.636333333333334,333.56
Baglung,2022-08-01,15,407.6951612903226,1.9448387096774193,1.6380645161290324,36.07032258064516,8.637096774193548,0.19290322580645164,90.31612903225808,14.248387096774193,70.86483870967741,4.574838709677419,581.17
Baglung,2022-09-01,22,488.4026666666667,2.9686666666666666,2.11,38.30833333333333,14.379666666666667,0.2866666666666667,91.092,12.698666666666666,70.97466666666666,3.841666666666667,378.39
Baglung,2022-10-01,18,472.19709677419354,9.598064516129034,4.236451612903227,46.965161290322584,35.39451612903226,1.1400000000000001,81.09225806451613,8.433225806451613,71.13387096774194,4.002580645161291,256.12
Baglung,2022-11-01,27,608.7276666666668,12.597,5.907666666666667,62.124,70.06133333333334,2.0789999999999997,66.53466666666667,5.664,71.03733333333334,3.902,0.17
Baglung,2022-12-01,15,623.3796666666666,12.252666666666666,5.797666666666667,61.907333333333334,80.82166666666667,2.1243333333333334,49.22366666666667,3.2376666666666667,70.83666666666666,3.7319999999999998,0.49
Baglung,2023-01-01,14,580.9958064516129,11.024516129032257,5.179032258064517,67.55709677419355,60.229677419354836,2.077741935483871,54.04483870967742,0.8380645161290323,70.8958064516129,3.7280645161290322,6.54
Baglung,2023-02-01,19,643.7214814814814,18.097037037037037,6.383703703703704,73.2751851851852,88.85111111111111,2.075925925925926,53.78,3.4344444444444444,70.82518518518519,4.404074074074074,15.900000000000002
Baglung,2023-03-01,24,591.3793548387097,33.740967741935485,7.943225806451613,63.65387096774194,44.15129032258065,1.9748387096774194,72.16387096774193,3.866774193548387,70.9767741935484,4.313870967741935,74.63
Baglung,2023-04-01,27,477.87966666666665,25.737000000000002,6.348333333333333,67.86833333333333,39.68566666666666,1.8473333333333335,65.59566666666667,7.0793333333333335,70.99033333333334,5.117,50.47
Baglung,2023-05-01,26,465.1332258064516,11.48225806451613,3.540967741935484,65.17290322580645,38.45193548387097,1.4890322580645161,69.69193548387096,9.381290322580645,70.94870967741934,5.380645161290323,121.03
Baglung,2023-06-01,14,383.72333333333336,6.072666666666667,2.093,57.821333333333335,25.244000000000003,1.053,77.92699999999999,13.485999999999999,70.82133333333333,5.700333333333333,192.47
Baglung,2023-07-01,14,318.3477419354839,1.176774193548387,1.2816129032258066,39.44225806451613,4.61483870967742,0.11741935483870967,91.51645161290324,14.641290322580645,70.85870967741936,4.354838709677419,529.16
Baglung,2023-08-01,13,405.01612903225805,1.7890322580645162,1.627741935483871,35.832258064516125,11.794193548387097,0.24354838709677418,93.16354838709678,14.465806451612902,70.77967741935484,3.797741935483871,511.61
Baglung,2023-09-01,17,448.8636666666667,6.982666666666666,2.982666666666667,38.897000000000006,19.353333333333335,0.43633333333333335,87.69933333333333,13.443666666666667,71.02466666666666,4.306,200.73
Baglung,2023-10-01,16,479.2043333333333,9.548666666666666,4.245666666666667,54.846000000000004,43.12833333333333,1.387,82.565,8.739666666666666,71.167,4.246333333333333,146.13
Baglung,2023-11-01,16,454.20366666666666,9.331,4.4110000000000005,65.45266666666666,45.394666666666666,1.569,72.31333333333333,5.543,71.23033333333333,3.7393333333333336,0.6599999999999999
Baglung,2023-12-01,17,528.5567741935483,9.465806451612902,4.524193548387097,64.15870967741935,56.134838709677425,1.6316129032258064,60.921290322580646,2.8748387096774195,71.03225806451613,3.3558064516129034,2.54
Baglung,2024-01-01,126,577.4477419354839,9.524193548387096,4.397096774193549,72.13935483870968,67.83548387096775,1.6651612903225805,57.99516129032258,-0.07903225806451614,70.78354838709677,3.329354838709677,0.10999999999999999
Baglung,2024-02-01,20,528.8148275862069,15.011034482758621,5.162068965517241,78.17137931034483,55.94,1.6199999999999999,60.48310344827586,0.5389655172413793,70.85137931034483,4.053103448275862,6.09
Baglung,2024-03-01,29,453.228064516129,19.00548387096774,4.619032258064516,77.03967741935485,39.38290322580645,1.3790322580645162,59.69935483870968,4.79,70.96645161290323,4.5687096774193545,36.38
Baglung,2024-04-01,19,418.71133333333336,18.346333333333334,4.210666666666667,94.84833333333333,38.56766666666667,1.7659999999999998,46.23466666666666,9.925666666666666,70.94866666666667,6.050666666666667,1.26
Baglung,2024-05-01,18,417.16096774193545,6.199677419354838,2.3061290322580645,73.18709677419355,29.19516129032258,1.0951612903225807,65.06548387096774,12.106129032258066,70.94258064516129,5.372903225806452,124.4
Baglung,2024-06-01,23,389.214,4.295333333333334,1.761,59.117666666666665,32.98433333333333,1.0123333333333333,73.68233333333333,14.317666666666668,70.83366666666667,5.490666666666667,422.62
Baglung,2024-07-01,30,351.3493548387097,1.2764516129032257,1.5906451612903227,34.28645161290322,5.718064516129032,0.0867741935483871,92.31354838709679,14.98709677419355,70.71387096774194,4.121935483870968,835.57
Baglung,2024-08-01,20,379.22387096774196,2.296774193548387,2.1083870967741936,34.615161290322575,9.71774193548387,0.16903225806451613,89.3441935483871,14.243225806451614,70.96645161290323,4.340322580645162,243.37
Baglung,2024-09-01,18,395.5303333333333,5.361000000000001,2.982666666666667,34.82933333333333,12.931333333333333,0.35733333333333334,88.35166666666667,13.579666666666666,71.02399999999999,4.102666666666667,307.0
Baglung,2024-10-01,13,481.37870967741935,6.16774193548387,3.1383870967741934,52.59516129032258,36.3941935483871,0.8041935483870968,82.26225806451613,10.500645161290322,71.13,4.6648387096774195,70.52
